rho_s,r_s,MBH,chi2,reward,status,proposal_id
5.962457723611905,2104.812415823152,907299.2281375456,249.21118441264517,-249.21118441264517,pass,241.0
69.4295198254041,4006.857896383493,23881.924725129174,14.124859812431014,-14.124859812431014,pass,242.0
3.6178681947105376,1277.3692645479705,312080.5988022922,601.8603289049303,-601.8603289049303,pass,243.0
74.14033743242581,3610.642017134048,649512.3408738755,14.421508735473472,-14.421508735473472,pass,244.0
39.397219488694496,959.226408865782,575802.9870553889,38.83739666894401,-38.83739666894401,pass,245.0
8.824240801974229,3319.443044909272,423687.0468217513,47.242944892261214,-47.242944892261214,pass,246.0
20.12689935739488,3161.3215681582456,907560.8666520504,17.519000663673705,-17.519000663673705,pass,247.0
56.64751835788484,3828.234241382038,252714.80731299732,13.957108139048088,-13.957108139048088,pass,248.0
28.46876274031096,4174.91301886687,980391.5562506756,14.539546154938916,-14.539546154938916,pass,249.0
34.632755540239444,2971.7680612390964,974728.7344065334,14.534508023165772,-14.534508023165772,pass,250.0
31.85512405867138,939.6978890084526,963116.4596047722,53.99213104159675,-53.99213104159675,pass,251.0
64.97145624354982,2452.7187449641574,824222.2171122404,14.475688784793697,-14.475688784793697,pass,252.0
94.0404616464753,1155.0051164866716,844406.0169260886,14.31361711986427,-14.31361711986427,pass,253.0
0.009608997643268,4509.747612027958,789512.9672790859,1327.8022397405691,-1327.8022397405691,pass,254.0
39.323290326462114,1044.2830290492166,424777.6358485072,33.78923400757502,-33.78923400757502,pass,255.0
46.69828454024034,97.88690273630095,996354.3492725388,873.1335724912487,-873.1335724912487,pass,256.0
61.553674643935295,1767.8711045055938,777787.2739816823,14.149032764764982,-14.149032764764982,pass,257.0
29.937497624135883,1334.9027226711669,130151.53748309617,33.58709585087365,-33.58709585087365,pass,258.0
9.43691220888436,25.9813560448621,936471.5239331124,1345.6467993871,-1345.6467993871,pass,259.0
90.84824001734056,104.40303625125772,390301.8994631915,955.8025499443216,-955.8025499443216,pass,260.0
22.707140957461984,1850.3547995749664,808942.667337238,28.30846882592896,-28.30846882592896,pass,261.0
59.20443810490767,4929.804850171396,584560.466272522,14.515625307611677,-14.515625307611677,pass,262.0
91.19339084246243,2310.176268933896,443662.6859675825,14.089324400164108,-14.089324400164108,pass,263.0
29.865464255348893,638.5535053441171,938533.8812020742,41.05535628936816,-41.05535628936816,pass,264.0
12.99368590528232,1437.2674473447828,133231.48118038685,120.42059203397343,-120.42059203397343,pass,265.0
22.5887938990926,202.37190604349811,767593.7239282153,270.2466447148997,-270.2466447148997,pass,266.0
72.45437467829245,2919.0466692793493,34678.130973743726,13.948241813330588,-13.948241813330588,pass,267.0
33.6041728526125,2418.424001043482,904231.1966158918,14.96900736167234,-14.96900736167234,pass,268.0
58.21736065647478,1360.7679048839432,191131.76128841343,14.770881652563224,-14.770881652563224,pass,269.0
19.405521284560063,74.27931754277529,243768.518707561,1334.4019414259153,-1334.4019414259153,pass,270.0
52.3936805710977,2416.73145622106,532263.6045712046,13.861379316321983,-13.861379316321983,pass,271.0
54.09747956217674,4132.271366956547,850023.282729114,14.54495558399784,-14.54495558399784,pass,272.0
