rho_s,r_s,MBH,chi2,reward,status,proposal_id
22.707140957461984,1850.3547995749664,808942.667337238,30.600298883549346,-30.600298883549346,pass,261.0
59.20443810490767,4929.804850171396,584560.466272522,14.506446917694486,-14.506446917694486,pass,262.0
91.19339084246243,2310.1762689338957,443662.6859675825,14.07960424933341,-14.07960424933341,pass,263.0
29.865464255348893,638.5535053441171,938533.8812020742,25.219144004465278,-25.219144004465278,pass,264.0
12.993685905282321,1437.2674473447828,133231.48118038685,119.922370825728,-119.922370825728,pass,265.0
22.5887938990926,202.37190604349814,767593.7239282153,196.44565135783483,-196.44565135783483,pass,266.0
72.45437467829245,2919.0466692793493,34678.130973743726,13.93506583436786,-13.93506583436786,pass,267.0
33.6041728526125,2418.424001043482,904231.1966158918,15.133690587042999,-15.133690587042999,pass,268.0
58.21736065647478,1360.7679048839432,191131.76128841346,14.727635254668067,-14.727635254668067,pass,269.0
19.405521284560063,74.27931754277529,243768.518707561,1306.7467630728397,-1306.7467630728397,pass,270.0
52.3936805710977,2416.73145622106,532263.6045712046,13.850274771385061,-13.850274771385061,pass,271.0
54.097479562176744,4132.271366956547,850023.282729114,14.535486816865424,-14.535486816865424,pass,272.0
48.040205183389205,4249.607729548951,584286.45726825,14.233936228354851,-14.233936228354851,pass,273.0
51.54031336791248,2723.3547199578907,963751.7767254051,14.602701419545854,-14.602701419545854,pass,274.0
21.310496805711686,4138.395430370989,436209.64501661377,13.965939674476566,-13.965939674476566,pass,275.0
10.052735979944417,178.1209136964521,897919.1521413453,922.1727867836083,-922.1727867836083,pass,276.0
39.20484162319694,4636.839872898542,395594.9407293108,14.039762716738736,-14.039762716738736,pass,277.0
15.289265469270322,4872.837803624799,19773.83858553472,14.441032197933014,-14.441032197933014,pass,278.0
16.259858468236715,4673.514449397501,519892.7859393533,14.633171672710608,-14.633171672710608,pass,279.0
35.64346369456423,4214.808271292253,239441.8622089246,13.820195363074472,-13.820195363074472,pass,280.0
15.240499781848264,1606.3538653775745,263520.2450477674,65.57861506229969,-65.57861506229969,pass,281.0
51.78739713116348,1670.8567407546323,526241.5706949233,14.255278249218051,-14.255278249218051,pass,282.0
65.98505162740987,4175.560093139564,317419.06899245566,14.18283131115516,-14.18283131115516,pass,283.0
14.288981930260412,1879.475630751478,555560.3817504622,55.872401448543044,-55.872401448543044,pass,284.0
